,mfcc_mean,mfcc_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,chroma_mean,chroma_var,rms_mean,rms_var,rolloff_mean,rolloff_var,zero_cross_mean,zero_cross_var,tempo,label
classical.00049.wav,-2.2007811069488525,1912.1162109375,2224.8938399288413,338093.40011982876,2274.325029414401,102199.24825350198,0.3116151988506317,0.08137176930904388,0.12373418360948563,0.004035568796098232,4467.456319236165,1624585.3673719068,0.10944642813951239,0.001174314721849899,143.5546875,classical
classical.00050.wav,-21.309152603149414,17463.423828125,1170.1422672261847,48657.4216564753,1595.6359965659155,52759.14871305098,0.2861015796661377,0.08429767936468124,0.007965068332850933,1.663788680161815e-05,2360.427393485149,237896.043705531,0.049492898002128485,0.00021778101531056727,123.046875,classical
classical.00051.wav,-3.038405179977417,7653.75732421875,1527.645526264714,232397.09741962963,2079.667989385167,196188.42011244586,0.3814571797847748,0.0857662782073021,0.08052823692560196,0.0031697959639132023,3220.8305240784634,1525371.2022445009,0.06010507872968266,0.0016020911563379623,135.99917763157896,classical
classical.00052.wav,-9.423239707946777,4144.90283203125,2411.9327529379098,421317.26296566956,2436.324834166332,199617.5211653774,0.3880297541618347,0.08593475073575974,0.05548110976815224,0.001285446691326797,4994.561465236794,2202927.788521876,0.12697013169988391,0.0023325732309129104,161.4990234375,classical
classical.00053.wav,0.8834349513053894,3527.19580078125,1465.595382672086,116569.56232385951,1554.8186019545137,95064.0261827801,0.3047126829624176,0.07912652939558029,0.13980983197689056,0.002996772760525346,2749.3833748548764,584404.7706805734,0.0879189694998065,0.000536467388001911,107.666015625,classical
classical.00054.wav,0.936942994594574,2973.108642578125,1712.466255822982,109955.10700337669,1607.5252142235886,49617.824398909026,0.31949472427368164,0.09251690655946732,0.17533352971076965,0.0021585167851299047,2833.499532882643,401665.60262919683,0.11627820844620743,0.0014218131596791458,129.19921875,classical
classical.00055.wav,-29.31587791442871,19369.97265625,1079.9035739320498,146122.89927806362,1389.265570149217,180411.33891835436,0.1864788681268692,0.08224117010831833,0.01304979994893074,0.00011280200124019757,1764.9809940680632,703858.6306866856,0.059341288941563465,0.0005206935844203465,123.046875,classical
classical.00056.wav,1.7239391803741455,2365.01806640625,1680.101088819283,94059.68121248714,1706.9703104342384,53047.99073241247,0.3128756880760193,0.07862827181816101,0.18984760344028473,0.0036455297376960516,3077.8397220576144,370438.5579900055,0.09672579455301858,0.0006908924734400819,112.34714673913044,classical
classical.00057.wav,-21.432422637939453,11862.7978515625,1751.7302668488421,388416.32470237854,1930.4928791166583,182027.3090795945,0.2538498044013977,0.08875827491283417,0.016770323738455772,9.151624544756487e-05,3236.6554283874325,2037407.5369512278,0.09525792738970588,0.001664765468170855,107.666015625,classical
classical.00058.wav,-14.374934196472168,11515.5712890625,1137.9529528789749,33690.982060433715,1480.584417430825,63519.25584767685,0.26571419835090637,0.08776794373989105,0.02998761273920536,0.00012363547284621745,1821.2139873681792,220389.23820646436,0.08186836360777863,0.0006907501497756259,129.19921875,classical
classical.00059.wav,-9.26607608795166,5069.89306640625,1551.8652270368914,123000.1858399987,1651.7061355226538,69228.17639346965,0.2825833857059479,0.08271977305412292,0.06915130466222763,0.0012855541426688433,2841.9578150699012,437691.73631267634,0.09329951141640867,0.0009086929718521578,117.45383522727273,classical
classical.00060.wav,-8.570952415466309,3685.815185546875,1803.525958968436,175125.19132447583,1898.0267311684952,125463.69844658165,0.30526575446128845,0.08251631259918213,0.06874039769172668,0.0007270718924701214,3366.3129776993032,865072.7996812981,0.10401637782991487,0.001006094692868113,123.046875,classical
classical.00061.wav,-11.196094512939453,8180.40380859375,1322.6998486991345,210644.98662354145,1591.2842180370199,209409.3733501283,0.2817520797252655,0.08339431136846542,0.04817867651581764,0.0009116418077610433,2474.968367538216,1306791.744025986,0.07612614587364551,0.0007733541501853961,151.99908088235293,classical
classical.00062.wav,-13.149894714355469,10149.0439453125,1474.8137600109778,446310.1458742663,1813.3646552075554,265192.2028550394,0.32029324769973755,0.08885787427425385,0.03892679885029793,0.0013088721316307783,2809.8330093242066,2678357.8360752515,0.07404603751451239,0.0012352683138491536,92.28515625,classical
classical.00063.wav,-19.411636352539062,19311.978515625,690.354003458877,7957.772931491547,1358.3864436297902,77981.64227208118,0.2267465889453888,0.0859256163239479,0.020152481272816658,0.00018123687186744064,749.5288010352167,14807.539254463805,0.036054203753869966,4.399607313157024e-05,99.38401442307692,classical
classical.00064.wav,-22.999435424804688,20983.634765625,1118.5116673005261,94949.56017549876,1945.0334998903515,321728.24003604555,0.198929101228714,0.08209335803985596,0.012561124749481678,0.00019231879559811205,1876.2136547927148,1860144.557394348,0.04229906395123839,0.00015406668958033303,117.45383522727273,classical
classical.00065.wav,-21.38626480102539,16213.2392578125,828.825494001674,14798.03119313071,1326.0473265268795,111754.28606674047,0.20719388127326965,0.0850195661187172,0.029191138222813606,0.0005032646004110575,1013.5772043706463,75545.22998500812,0.047511806428986066,0.00021502725432722572,123.046875,classical
classical.00066.wav,-20.76514434814453,16751.474609375,795.1394730921795,34733.7315015084,1296.159317588266,123895.7029567646,0.18708831071853638,0.08161746710538864,0.03171597048640251,0.0005425804411061108,1007.5022411051181,247891.01560648796,0.04503222958591331,9.359442526931557e-05,135.99917763157896,classical
classical.00067.wav,-19.64075469970703,15706.373046875,1117.9494607534973,456604.2506440263,1702.2297462979504,577613.2451237254,0.2675058841705322,0.09007953852415085,0.03167726472020149,0.001331437611952424,1993.387946255805,4185568.984054254,0.046355350836880804,0.00027309476553409395,143.5546875,classical
classical.00068.wav,-12.47059440612793,5933.1357421875,1559.8986812117996,54903.593717859,1616.1274908762382,46410.493031434264,0.2572881877422333,0.08501911908388138,0.057378534227609634,0.0008834096952341497,2812.9663237108166,241060.8977222034,0.09520237217008513,0.00034002958014298204,161.4990234375,classical
classical.00069.wav,-14.56334114074707,9514.935546875,1349.5963387962488,41522.7115081874,1523.0865015769245,34764.982631479266,0.2366889864206314,0.0852898582816124,0.02914920635521412,0.0001485409156884998,2443.718556501548,159662.4418580549,0.079280321812113,0.0004402575912009302,117.45383522727273,classical
classical.00070.wav,-14.493267059326172,9863.5068359375,1355.999780696475,88812.37465061425,1615.8946768160638,73853.77131175269,0.2442457675933838,0.08792230486869812,0.03190400078892708,0.0006867853808216751,2522.8430780463914,375651.7871646699,0.07085595854295666,0.0005649799720325683,151.99908088235293,classical
classical.00071.wav,-11.838150978088379,7489.78369140625,1396.7861186062223,73070.04776865324,1574.0882214689257,49718.74793457581,0.20815393328666687,0.08264339715242386,0.051699068397283554,0.0015914954710751772,2615.034187246033,272656.1283947513,0.07585706208881579,0.0005555695303103736,143.5546875,classical
classical.00072.wav,-13.584392547607422,12091.0546875,1285.1523138296154,128676.64484323053,1660.0260788422988,72009.51796959789,0.2794419229030609,0.08561983704566956,0.020721398293972015,0.00020151675562374294,2477.143354386368,462811.180857402,0.06374980347813468,0.0008180906180240629,117.45383522727273,classical
classical.00073.wav,-14.214202880859375,9562.556640625,1211.3527919075634,104943.32630463551,1337.8952917810352,91949.82314556667,0.21632729470729828,0.08447157591581345,0.04381232708692551,0.0005668756784871221,2104.7456062246033,446019.0994924089,0.07093910240905572,0.0004923731769359239,129.19921875,classical
classical.00074.wav,-13.430333137512207,8627.185546875,1360.0001055902917,88062.26841350416,1572.5229886349002,58351.93267961818,0.23741012811660767,0.08320227265357971,0.037271156907081604,0.0007165728602558374,2568.7761336288218,358485.2103287362,0.07211672189434984,0.0004889710119813614,161.4990234375,classical
classical.00075.wav,-18.53835105895996,14819.7705078125,1171.8444805151357,81055.60469346691,1467.2055609007757,38407.77585789397,0.21740314364433289,0.0858209952712059,0.016478458419442177,9.97856623143889e-05,2235.9864792956655,322859.90207554685,0.0608847414376935,0.0006649315903955993,117.45383522727273,classical
classical.00076.wav,-8.587705612182617,6683.98974609375,1340.3686109090386,71559.98208047736,1539.119153209508,49803.311847201425,0.2604590356349945,0.08405522257089615,0.05884205922484398,0.0014094115467742085,2522.134748996227,259195.54673939047,0.07171347414376934,0.0005132699702846836,117.45383522727273,classical
classical.00077.wav,-28.83648109436035,19608.62109375,811.9966754623425,50399.09342230116,1009.4095310881751,74436.57395858954,0.2190336287021637,0.08455374091863632,0.016752148047089577,0.00031444375053979456,1236.3091908741292,263469.33616430545,0.04834475679663313,0.0002541968086546505,161.4990234375,classical
classical.00078.wav,-30.148460388183594,25204.072265625,715.477296116993,43925.97143013775,1030.6024311736521,80004.22560820826,0.22515062987804413,0.08397574722766876,0.006631079129874706,1.9391552996239625e-05,1037.702058490954,305875.04713913373,0.04129340109810371,0.0001104614072530717,135.99917763157896,classical
classical.00079.wav,-25.426177978515625,16920.146484375,790.4782247441893,32402.863617153424,899.9797791776052,44001.97922356829,0.21772772073745728,0.08524812757968903,0.018843520432710648,0.00014523447316605598,1159.4013225921537,142766.8563975936,0.05211230771091331,0.00036424767605511965,107.666015625,classical
classical.00080.wav,-24.1933650970459,25460.08984375,973.5547961720958,94253.40111304627,1617.4354313658503,207389.03343659246,0.43804648518562317,0.09412403404712677,0.005269665736705065,2.970923378597945e-05,1911.3134425491003,1051828.0179829593,0.031537602191369966,0.00012644724283644447,123.046875,classical
classical.00081.wav,-18.965885162353516,12696.677734375,1214.3345474841144,83239.91893103656,1540.2928528467166,54813.951648793794,0.2668413519859314,0.08422945439815521,0.016512703150510788,4.912442818749696e-05,2164.4285786631676,319374.56276808085,0.06055896865325077,0.00043377699265729916,143.5546875,classical
classical.00082.wav,-22.607336044311523,7170.74072265625,1415.3111880468525,118948.34269648865,1449.1088964498756,65644.73848907377,0.2827168107032776,0.08312347531318665,0.042963139712810516,0.00021792550978716463,2489.984943401703,434226.1030168904,0.08737929022349071,0.0009718535706666675,112.34714673913044,classical
classical.00083.wav,-18.693941116333008,11780.6923828125,853.4404819807713,21383.83577333155,998.610274713463,28254.18030648726,0.24464239180088043,0.08236684650182724,0.04187244549393654,0.0004719823191408068,1401.899856236697,98918.54002207065,0.05079296572658669,0.00011676646906376446,123.046875,classical
classical.00084.wav,-22.80881118774414,12933.0,1002.3644432557223,25211.53213452485,1152.462681781211,23937.35072152775,0.24545788764953613,0.08013873547315598,0.021968716755509377,0.00019393308321014047,1733.6895166166796,97639.49472665235,0.05794825125773994,0.00017856223954644258,112.34714673913044,classical
classical.00085.wav,-14.360824584960938,6991.72119140625,1525.6012665401886,211546.65617984676,1588.1610240876316,199369.98148249483,0.3096400201320648,0.07846121490001678,0.03887804597616196,0.0004060513456352055,2732.8751413445725,965715.1821889597,0.09158788155476007,0.000849926122151579,107.666015625,classical
classical.00086.wav,-14.948677062988281,8617.9375,1356.517262209537,220804.6847160095,1495.192128266221,165594.00491668098,0.3121316730976105,0.08149775862693787,0.031511254608631134,0.0003572861023712903,2496.8682351127127,1054629.7286136239,0.07686121323529412,0.0010085277404535057,99.38401442307692,classical
classical.00087.wav,-21.66053009033203,14798.162109375,876.9626952356676,32611.866620152876,1108.6920910513295,53130.34037130169,0.27444812655448914,0.08343317359685898,0.02143675647675991,0.0001263159792870283,1457.2911879595588,202361.99268203162,0.051046554518188854,0.0001581971071001579,123.046875,classical
classical.00088.wav,-17.373167037963867,9142.041015625,1302.9045959121115,64383.849555113404,1455.72172901185,49176.19325386427,0.29419055581092834,0.08468515425920486,0.02822987549006939,0.0002315406600246206,2347.3024728497485,298620.9804930962,0.07053623258513932,0.0003953926229318331,107.666015625,classical
classical.00089.wav,-15.398980140686035,8217.3720703125,2423.3992282999484,118956.28824614028,1884.7467025103792,20029.266293249904,0.21732556819915771,0.08788087218999863,0.035119738429784775,0.00022240172256715596,4296.815684410071,374753.80580242135,0.16668644482875386,0.0011247563354294578,99.38401442307692,classical
classical.00090.wav,-17.24968147277832,9044.109375,2172.514738800756,132960.0828299666,1883.3803923812784,41802.72741925038,0.21933525800704956,0.08625689893960953,0.023853911086916924,0.00010734224633779377,4066.9587409902283,508045.90109108534,0.151986231375774,0.001956377114407654,117.45383522727273,classical
classical.00091.wav,-9.989119529724121,6144.67626953125,2192.7057790195913,128993.78645986789,1912.0379428207473,27682.172552382566,0.2258007526397705,0.08608385175466537,0.0447186604142189,0.00039484386797994375,4066.492077145414,389989.2382848237,0.1524378537393576,0.002070954158138178,143.5546875,classical
classical.00092.wav,-11.051725387573242,8568.578125,1807.4309138096598,221962.77959357746,1438.8246682879553,51230.01205217333,0.1811293065547943,0.08848907053470612,0.08413399010896683,0.0014417177299037576,3072.531420822852,641720.850013497,0.13095801385932662,0.0033780480823959362,129.19921875,classical
classical.00093.wav,-9.92531681060791,4763.81689453125,1623.8299978978253,47688.14668975628,1551.4812346920512,78973.05986656614,0.22696709632873535,0.08873000741004944,0.08248694241046906,0.0017939244862645864,2732.100146030863,294518.0384464381,0.10825822670762383,0.0008627775037839071,135.99917763157896,classical
classical.00094.wav,-16.234004974365234,13559.8701171875,1424.1018503760436,106669.64455607155,1697.0207079079705,49078.61178785265,0.36893215775489807,0.0904277116060257,0.013991358689963818,8.109314512694255e-05,2927.490631197997,490576.45229301346,0.07015490458107586,0.0012338686304916744,123.046875,classical
classical.00095.wav,-20.04556655883789,14869.0712890625,1800.6383191622836,285308.19155921286,1780.9021871187188,62949.6899164496,0.22755931317806244,0.08823323994874954,0.01356380246579647,0.0002294909645570442,3426.4376141338525,864825.8306541939,0.12435714674438854,0.0038561395678988544,117.45383522727273,classical
classical.00096.wav,-7.872323513031006,4923.85546875,1932.8371720042157,191479.21376366485,1740.233465348138,27335.836796704178,0.2930351495742798,0.08284054696559906,0.05697670951485634,0.000786400050856173,3573.161726913216,453510.532851123,0.11752045339106038,0.002381334411136866,135.99917763157896,classical
classical.00097.wav,-11.73190689086914,7369.59326171875,1494.1405636701372,92267.40561401256,1670.8326004789872,31677.178275483646,0.2223227471113205,0.08326712995767593,0.036704182624816895,0.0004644941654987633,2781.1748492828465,339072.3978804658,0.08592124915344428,0.000916833768482446,103.359375,classical
classical.00098.wav,-14.426742553710938,7775.50732421875,1953.0123992184488,166052.3956474981,1865.8515442966664,22525.658311309,0.2899729311466217,0.0887812077999115,0.029099641367793083,0.0003319593088235706,3780.5438062354874,447106.2683583353,0.1234924505369582,0.0022108682384566745,95.703125,classical
classical.00099.wav,-14.597801208496094,12497.2626953125,1524.8987119782064,46745.48226018165,1868.928795561535,21502.417270262093,0.3338889181613922,0.07868727296590805,0.010497971437871456,4.282817371858982e-06,3325.1048935456174,346898.33267991,0.08068318558920279,0.0004058783080735099,117.45383522727273,classical
country.00000.wav,9.053881645202637,617.5535278320312,2797.969870734425,355704.7011506814,2847.657470456079,105967.65754974712,0.38354596495628357,0.08120986819267273,0.24838431179523468,0.0007132465252652764,6220.629051373839,1801706.6805865103,0.10713729622194272,0.0017545319449689164,161.4990234375,country
country.00001.wav,10.385107040405273,384.9804382324219,2937.8328051469803,101801.37298722912,2839.590747196393,41011.51508945276,0.41387543082237244,0.07930253446102142,0.23043084144592285,0.00045182890607975423,6279.203697180969,626566.9615449208,0.12698751632643188,0.0008774587227016181,129.19921875,country
country.00002.wav,2.8341691493988037,2001.735595703125,2307.5397576425735,551137.9675416723,2618.0952399297303,100263.62977259123,0.297247052192688,0.09728315472602844,0.146108016371727,0.0015451289946213365,5187.343632842734,1770711.876194216,0.0741337165005805,0.003980829216851441,161.4990234375,country
country.00003.wav,7.423427581787109,1355.4345703125,2174.1604935047117,570461.9655463778,2281.058760714112,206870.9963100941,0.37698766589164734,0.08378951251506805,0.20427070558071136,0.001919536734931171,4348.07370779315,2578226.800647368,0.1025643835864938,0.002366501392879316,161.4990234375,country
country.00004.wav,9.527823448181152,454.55224609375,2966.1571589936843,192924.1702591444,2848.1234947138532,74499.59200936374,0.3827643096446991,0.08182912319898605,0.20939329266548157,0.000805219984613359,6349.4199392596265,1179561.1770973017,0.12416100280572756,0.0012625676280788609,117.45383522727273,country
country.00005.wav,8.244869232177734,538.8012084960938,2926.865766278945,277618.05280120834,2736.2685647409594,73995.35364157667,0.4173520505428314,0.08277714997529984,0.20384074747562408,0.0014575088862329721,6172.429342830882,1170841.8401163407,0.13645079999516255,0.0022453327902364614,129.19921875,country
country.00006.wav,8.522493362426758,621.8174438476562,2800.214423030315,421154.5246891195,2773.173156404822,107047.23681779414,0.42083367705345154,0.07963042706251144,0.21448013186454773,0.001590664149262011,6004.497024961301,1988143.6936392486,0.12843724300986842,0.002807551306254005,112.34714673913044,country
country.00007.wav,9.751823425292969,512.8048706054688,2898.787368032488,377335.3037989948,2878.9661651993006,95168.91761470931,0.42144912481307983,0.0822846069931984,0.24406008422374725,0.0006498345173895359,6400.052966421972,1407862.6032961959,0.11293582502902477,0.0017841540269934227,103.359375,country
country.00008.wav,10.298622131347656,653.5690307617188,2506.169376457896,283110.5135908604,2573.5151280626237,119219.93145912152,0.3553504943847656,0.08301549404859543,0.2741972506046295,0.0010276156244799495,5478.791870495114,1423561.7589898838,0.10473972946497678,0.0011869165065684375,129.19921875,country
country.00009.wav,10.305912017822266,340.62078857421875,3191.4845774083215,178081.14950876473,2948.097882896547,68736.08827497206,0.42975276708602905,0.0738333910703659,0.23653283715248108,0.0013450653059408069,6926.349783977119,867729.2083192106,0.15687886996904024,0.0016092838686761598,123.046875,country
country.00010.wav,-6.6873698234558105,4524.36572265625,1861.184983990783,557770.7964652414,2127.1802137761574,137375.71929776398,0.29136452078819275,0.09192655980587006,0.07468149065971375,0.001119825872592628,3768.960542944563,2003795.0279668323,0.07651125314434984,0.0024416258180653,123.046875,country
country.00011.wav,-6.254246711730957,4050.90966796875,2838.2033521252542,1279024.520564768,2798.4000706520005,201693.98873078142,0.30093860626220703,0.09455844014883041,0.07848472148180008,0.0018250063294544816,6046.530104126355,4012644.5264727618,0.11010515431501548,0.009107485454543129,112.34714673913044,country
country.00012.wav,-2.1472651958465576,3136.451416015625,1667.8626239303642,469402.52926345525,2053.1917197851853,279194.35120064276,0.29649943113327026,0.09001071751117706,0.1268782764673233,0.001974913291633129,3440.6958612495164,2768331.5512878015,0.06406763980263158,0.0011054548200147634,89.10290948275862,country
country.00013.wav,-1.3327784538269043,2031.0743408203125,2812.414612083667,523075.27493268286,2842.082595520709,175334.998918758,0.36810314655303955,0.08634790033102036,0.08002934604883194,0.0011117272078990936,6062.846672128967,2829816.202707003,0.12956497617550308,0.0023852098779570297,129.19921875,country
country.00014.wav,0.17885906994342804,1984.527099609375,2951.9486784809105,966904.8312742193,3036.2061234055395,125492.8995991943,0.3647681474685669,0.08817140758037567,0.09264680743217468,0.0010491807479411364,6568.8436124346945,2666857.577934425,0.12474225401509288,0.0066661838401773825,135.99917763157896,country
country.00015.wav,-1.468964695930481,2470.760986328125,1959.337324250709,356194.72967077675,2147.1033968251777,102979.59717626055,0.3796985149383545,0.07959169894456863,0.10473949462175369,0.000667907646857202,4208.8912160773025,1555013.9065304399,0.09426624782314241,0.0021949588997094453,151.99908088235293,country
country.00016.wav,-7.911269664764404,5637.380859375,1425.8089845409772,232106.87236299622,1648.61482287627,109833.42016719672,0.3225773572921753,0.0881992056965828,0.07976905256509781,0.0007559660589322448,2880.507581964735,1361242.34822162,0.06017386138254644,0.0005890121768550617,107.666015625,country
country.00017.wav,-1.6394602060317993,4181.068359375,1469.7849502285726,284052.00717822084,1959.9876648535565,199403.25851804932,0.35718655586242676,0.08068068325519562,0.08870291709899902,0.00034622507519088686,2966.873726387142,1852950.1666238268,0.06385600087074303,0.0008164939130898203,89.10290948275862,country
country.00018.wav,-1.0307663679122925,2504.681640625,2068.772763718777,342603.46721591486,2370.0194416842432,143945.34990286033,0.3699391782283783,0.08259722590446472,0.09677968919277191,0.0010112846503034234,4098.033553085091,2055683.0625980196,0.09561053296729877,0.001627456761923676,86.1328125,country
country.00019.wav,-7.207879543304443,7797.8828125,1138.6702901800775,161816.1633176541,1462.0454419306657,75154.51595945463,0.3157433569431305,0.09330733865499496,0.08205685764551163,0.003189381444826722,2117.4705292787344,687379.9683784988,0.050959631385448914,0.0010114759790940677,123.046875,country
country.00020.wav,1.1585006713867188,3334.52783203125,2409.267879260446,1069856.437461656,2533.230941226111,153608.01936541754,0.3655446469783783,0.08590856939554214,0.10520260781049728,0.0009901245357468724,5215.735127829915,3286878.0348317767,0.08685812935371517,0.0054206875910403985,103.359375,country
country.00021.wav,-3.8964250087738037,6048.25439453125,1043.9737111043523,103117.41601784097,1393.023731509997,51528.155157490975,0.28894132375717163,0.09117184579372406,0.10983680188655853,0.0016749169444665313,1945.0382386198723,557030.6331257926,0.04559534031540248,0.0003850737157042712,107.666015625,country
country.00022.wav,-5.074009418487549,4481.3203125,1719.3372066856614,176345.00145832406,2141.9342898901655,107278.14057351495,0.3214172422885895,0.0903061181306839,0.07503542304039001,0.0010261625284329057,3448.595813479586,1172891.0361671827,0.06805325440208979,0.0006836546062800423,95.703125,country
country.00023.wav,-13.379036903381348,11222.8642578125,1496.56913504939,624616.8247525844,2333.0838753541902,246056.501377761,0.30551111698150635,0.09884747117757797,0.038845717906951904,0.0004683981242123991,3056.189852971411,4402014.80661812,0.03548126693111455,0.0018992928813078764,83.35433467741936,country
country.00024.wav,-6.270660877227783,4862.2138671875,1739.321196159216,572322.6060204875,1907.3936481055632,159390.3873079003,0.27044424414634705,0.09073112159967422,0.09660106897354126,0.001676639192737639,3425.5292862930532,2346428.438684031,0.0824598188370743,0.00227836017601604,129.19921875,country
country.00025.wav,-3.613706111907959,4796.7041015625,1565.7683179567373,412510.39133972477,2016.5056375841798,149470.30112793265,0.34731099009513855,0.08915447443723679,0.07990662008523941,0.001133357989601791,3190.1057098672118,1994427.2595222918,0.05730313044214396,0.001580572443861326,143.5546875,country
country.00026.wav,0.11220238357782364,5221.0263671875,1270.4148783967134,272617.39890927234,1702.296029495803,133986.417494064,0.32973626255989075,0.08404585719108582,0.10049913078546524,0.001308864913880825,2498.2598933642125,1596281.2507168506,0.05483186798568111,0.0008971397824567085,107.666015625,country
country.00027.wav,-1.0210561752319336,2101.5478515625,2012.1998825497253,180929.4290009678,2140.5495163521114,168422.69048138824,0.39177489280700684,0.08199821412563324,0.11655924469232559,0.0010276346001774073,3908.3263668851587,1104092.1615377967,0.0973951026751161,0.00093394046092966,92.28515625,country
country.00028.wav,-3.130246162414551,3897.478759765625,1474.0010327537864,121428.2975671129,1885.7963023939287,77621.33156272165,0.31836503744125366,0.08852658420801163,0.09411101788282394,0.0009514137636870146,2925.3573107645607,596633.7029950982,0.05981898824496904,0.0005939953261752047,89.10290948275862,country
country.00029.wav,-1.9565668106079102,4686.34814453125,1214.054895968694,146621.32641299677,1555.3850334761114,153430.53135238632,0.309946209192276,0.08918370306491852,0.11707953363656998,0.0020290992688387632,2274.1112487604005,956052.9168198843,0.054208666916602165,0.00046588365438439715,89.10290948275862,country
country.00030.wav,-6.9402852058410645,7878.6875,1240.5895174256275,336832.4053289678,1996.8404273431884,285677.9424383931,0.22133958339691162,0.08618786931037903,0.07961926609277725,0.002166164107620716,2412.9187427438083,3643218.1058949847,0.042844034200851394,0.0002306186215564384,161.4990234375,country
country.00031.wav,-0.9237867593765259,2597.473876953125,2052.937539079165,517244.7165882584,2187.74961377564,208160.13140277256,0.31330618262290955,0.08187723159790039,0.10080858319997787,0.001239160425029695,4094.358575307179,2033698.4574329564,0.09529609798277863,0.0024428281293447218,112.34714673913044,country
country.00032.wav,-3.648630380630493,5819.060546875,1823.4330215874613,549441.2689957807,2206.257974253683,213388.53482918465,0.33104124665260315,0.09127646684646606,0.06050447002053261,0.0012177579337731004,4016.8007109556406,2243481.053080308,0.0676016320385062,0.002032092762720806,99.38401442307692,country
country.00033.wav,-2.849095106124878,2467.997314453125,2456.555660328369,456823.10652261245,2387.529908663703,153430.82862039295,0.3167600631713867,0.09002313762903214,0.10454683005809784,0.0023069570306688547,4914.728614641786,1599201.4309564389,0.12361565462945047,0.003210561911143556,92.28515625,country
country.00034.wav,-2.624397039413452,2814.625,2614.1281512828127,792104.6352245172,2655.9181746441463,277275.2782492203,0.3592577874660492,0.0911884754896164,0.07824791222810745,0.0015914645045995712,5435.150467722039,4005751.272893693,0.11928688261900154,0.003373228927832521,135.99917763157896,country
country.00035.wav,0.6665233969688416,2243.88720703125,2322.0772479079756,543727.9187330698,2545.6257559133423,155922.04144466083,0.3759380877017975,0.081573486328125,0.09997189790010452,0.0011466984869912267,4581.230631258465,2652808.4572161604,0.10437125096749227,0.002557977571397753,99.38401442307692,country
country.00036.wav,-15.198822021484375,10406.412109375,1827.093958381686,574080.392532301,2050.585534980529,136403.44860366956,0.3446478247642517,0.08631592988967896,0.022713258862495422,0.0002534038794692606,3647.25294556042,2284232.879126273,0.0848248839009288,0.0037373909068924125,112.34714673913044,country
country.00037.wav,-2.4651079177856445,3652.280029296875,2069.180155621707,679020.4232933156,2437.8452686900728,229475.50149309423,0.37397298216819763,0.08423618227243423,0.07204184681177139,0.0008107792818918824,4234.307729053792,3544256.18493922,0.08500288735971362,0.0025842052243483494,99.38401442307692,country
country.00038.wav,0.9159355163574219,1814.5643310546875,2860.3399496357706,520098.00743537745,2919.8629475089024,147381.9240640797,0.36715519428253174,0.08580155670642853,0.09092474728822708,0.0009266987908631563,6247.037225020559,2145114.5277017476,0.12115799753289473,0.002023509344371654,151.99908088235293,country
country.00039.wav,1.4083383083343506,1134.1854248046875,3760.4244872923673,586785.6344236152,3053.0667721793766,127656.55368228197,0.4378194212913513,0.07515597343444824,0.09631170332431793,0.0007619906682521105,7442.646662000532,1730144.6940263226,0.21237475510352166,0.0038977995884652843,123.046875,country
country.00040.wav,0.1915498971939087,1848.9974365234375,2449.9415972837987,298962.9663654068,2560.4616825468997,123073.15234073465,0.37339210510253906,0.0860770046710968,0.1089937686920166,0.0015167462406679988,5043.0028389851,1606753.4227494404,0.10633306828076626,0.0012843787350485174,143.5546875,country
country.00041.wav,4.211699485778809,1984.5355224609375,2634.0466588107224,821202.0864897581,2898.654345079428,233707.0676696366,0.39776521921157837,0.0823189914226532,0.11318445205688477,0.0005838061915710568,5807.6232154302925,4560449.027774428,0.09585618529895511,0.0028715491748198697,129.19921875,country
country.00042.wav,2.481637477874756,1656.4129638671875,2386.8223453587584,344424.0399917726,2715.9968533779856,118766.18638909276,0.3916036784648895,0.08535230904817581,0.11769700050354004,0.0004958340432494879,5389.550743457334,1639754.3255887888,0.08702592879256967,0.0012749935794095348,103.359375,country
country.00043.wav,0.556693971157074,1770.9566650390625,2530.853994149147,392612.11181476724,2491.487169319094,133520.2239863033,0.4032820165157318,0.08225805312395096,0.09496325254440308,0.0014666964998468757,5071.785998270608,1823472.3187469307,0.1343000193498452,0.0022212586560895736,135.99917763157896,country
country.00044.wav,1.412386417388916,3868.2890625,1730.559357956436,561139.1573151947,2248.639954888259,302651.64513636346,0.3600381910800934,0.08535374701023102,0.11366552859544754,0.0014149118214845657,3360.9380102009964,2989130.9714780664,0.0665200059258901,0.0015382244261032652,151.99908088235293,country
country.00045.wav,1.3520920276641846,1108.4476318359375,2777.1145172614247,530743.0672480995,2647.662214458651,118876.3995739863,0.3455454707145691,0.09267274290323257,0.14661237597465515,0.0017826477997004986,5621.632673422988,1954754.7763257879,0.13296442651896284,0.0034983554712214046,151.99908088235293,country
country.00046.wav,-0.9174072742462158,2781.86767578125,2109.4728877007824,299239.40992743545,1933.8739158319513,86267.03942770015,0.3741157650947571,0.08569573611021042,0.10333061963319778,0.0011054977076128125,3843.9517561496227,820129.2650927512,0.11589196739551083,0.002266838206659299,151.99908088235293,country
country.00047.wav,-4.532671928405762,3692.701416015625,1784.3451875096134,199707.47231649235,1840.1470652453863,74589.66359122326,0.310234397649765,0.08304814249277115,0.09065508842468262,0.0009782796259969473,3556.786825930002,880488.190681769,0.09412943837074303,0.0016104454968104026,151.99908088235293,country
